2021-11-11 20:34:45 - main_link_prediction.py[line:212] - INFO: - 1981938
2021-11-11 20:35:00 - main_link_prediction.py[line:212] - INFO: - 1981637
2021-11-11 20:35:15 - main_link_prediction.py[line:212] - INFO: - 1982482
2021-11-11 20:35:26 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00180 | Loss 48.3003 | F1 0.3360 0.2518 0.5050 | Speed (samples/sec) 6545.9363|19637.8089 | Load 4.1286| train 11.1522 | GPU 2509.9 MB
2021-11-11 20:35:31 - main_link_prediction.py[line:212] - INFO: - 1981946
2021-11-11 20:35:46 - main_link_prediction.py[line:212] - INFO: - 1984009
2021-11-11 20:36:01 - main_link_prediction.py[line:212] - INFO: - 1980538
2021-11-11 20:36:16 - main_link_prediction.py[line:212] - INFO: - 1978705
2021-11-11 20:36:32 - main_link_prediction.py[line:212] - INFO: - 1983311
2021-11-11 20:36:47 - main_link_prediction.py[line:212] - INFO: - 1980684
2021-11-11 20:37:02 - main_link_prediction.py[line:212] - INFO: - 1981909
2021-11-11 20:37:17 - main_link_prediction.py[line:212] - INFO: - 1978614
2021-11-11 20:37:33 - main_link_prediction.py[line:212] - INFO: - 1982159
2021-11-11 20:37:48 - main_link_prediction.py[line:212] - INFO: - 1983208
2021-11-11 20:38:03 - main_link_prediction.py[line:212] - INFO: - 1983812
2021-11-11 20:38:18 - main_link_prediction.py[line:212] - INFO: - 1982978
2021-11-11 20:38:34 - main_link_prediction.py[line:212] - INFO: - 1981365
2021-11-11 20:38:49 - main_link_prediction.py[line:212] - INFO: - 1980562
2021-11-11 20:39:05 - main_link_prediction.py[line:212] - INFO: - 1981910
2021-11-11 20:39:20 - main_link_prediction.py[line:212] - INFO: - 1980945
2021-11-11 20:39:35 - main_link_prediction.py[line:212] - INFO: - 1982322
2021-11-11 20:39:50 - main_link_prediction.py[line:212] - INFO: - 1982810
2021-11-11 20:40:06 - main_link_prediction.py[line:212] - INFO: - 1981847
2021-11-11 20:40:21 - main_link_prediction.py[line:212] - INFO: - 1981192
2021-11-11 20:40:32 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00200 | Loss 49.5683 | F1 0.3367 0.2522 0.5062 | Speed (samples/sec) 6546.2505|19638.7515 | Load 4.1326| train 11.1472 | GPU 2509.9 MB
2021-11-11 20:40:36 - main_link_prediction.py[line:212] - INFO: - 1980449
2021-11-11 20:40:52 - main_link_prediction.py[line:212] - INFO: - 1982873
2021-11-11 20:41:07 - main_link_prediction.py[line:212] - INFO: - 1980845
2021-11-11 20:41:22 - main_link_prediction.py[line:212] - INFO: - 1981192
2021-11-11 20:41:38 - main_link_prediction.py[line:212] - INFO: - 1981412
2021-11-11 20:41:53 - main_link_prediction.py[line:212] - INFO: - 1983771
2021-11-11 20:42:09 - main_link_prediction.py[line:212] - INFO: - 1985039
2021-11-11 20:42:24 - main_link_prediction.py[line:212] - INFO: - 1981992
2021-11-11 20:42:39 - main_link_prediction.py[line:212] - INFO: - 1983184
2021-11-11 20:42:54 - main_link_prediction.py[line:212] - INFO: - 1981719
2021-11-11 20:43:10 - main_link_prediction.py[line:212] - INFO: - 1983033
2021-11-11 20:43:25 - main_link_prediction.py[line:212] - INFO: - 1980046
2021-11-11 20:43:40 - main_link_prediction.py[line:212] - INFO: - 1981200
2021-11-11 20:43:56 - main_link_prediction.py[line:212] - INFO: - 1983000
2021-11-11 20:44:11 - main_link_prediction.py[line:212] - INFO: - 1983675
2021-11-11 20:44:26 - main_link_prediction.py[line:212] - INFO: - 1980551
2021-11-11 20:44:42 - main_link_prediction.py[line:212] - INFO: - 1981606
2021-11-11 20:44:57 - main_link_prediction.py[line:212] - INFO: - 1984077
2021-11-11 20:45:12 - main_link_prediction.py[line:212] - INFO: - 1981509
2021-11-11 20:45:28 - main_link_prediction.py[line:212] - INFO: - 1983096
2021-11-11 20:45:39 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00220 | Loss 49.7038 | F1 0.3373 0.2526 0.5074 | Speed (samples/sec) 6543.4487|19630.3460 | Load 4.1374| train 11.1490 | GPU 2509.9 MB
2021-11-11 20:45:43 - main_link_prediction.py[line:212] - INFO: - 1981658
2021-11-11 20:45:58 - main_link_prediction.py[line:212] - INFO: - 1983145
2021-11-11 20:46:14 - main_link_prediction.py[line:212] - INFO: - 1982235
2021-11-11 20:46:29 - main_link_prediction.py[line:212] - INFO: - 1984280
2021-11-11 20:46:44 - main_link_prediction.py[line:212] - INFO: - 1983125
2021-11-11 20:47:00 - main_link_prediction.py[line:212] - INFO: - 1979532
2021-11-11 20:47:15 - main_link_prediction.py[line:212] - INFO: - 1981931
2021-11-11 20:47:30 - main_link_prediction.py[line:212] - INFO: - 1982925
2021-11-11 20:47:46 - main_link_prediction.py[line:212] - INFO: - 1982599
2021-11-11 20:48:01 - main_link_prediction.py[line:212] - INFO: - 1982631
2021-11-11 20:48:16 - main_link_prediction.py[line:212] - INFO: - 1981310
2021-11-11 20:48:32 - main_link_prediction.py[line:212] - INFO: - 1978454
2021-11-11 20:48:47 - main_link_prediction.py[line:212] - INFO: - 1983221
2021-11-11 20:49:02 - main_link_prediction.py[line:212] - INFO: - 1983756
2021-11-11 20:49:17 - main_link_prediction.py[line:212] - INFO: - 1981782
2021-11-11 20:49:33 - main_link_prediction.py[line:212] - INFO: - 1981434
2021-11-11 20:49:48 - main_link_prediction.py[line:212] - INFO: - 1983751
2021-11-11 20:50:03 - main_link_prediction.py[line:212] - INFO: - 1981803
2021-11-11 20:50:19 - main_link_prediction.py[line:212] - INFO: - 1982332
2021-11-11 20:50:34 - main_link_prediction.py[line:212] - INFO: - 1981545
